mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
isolation,0,sample_trace,SecondChance,ProportionalAllocation,6,0,4900,{'trace_kind': 'trace'},0.0049
isolation,1,sample_trace,SecondChance,ProportionalAllocation,6,0,5400,{'trace_kind': 'trace'},0.0054
isolation,0,sample_trace,SecondChance,ProportionalAllocation,6,1,4900,{'trace_kind': 'trace'},0.0049
isolation,1,sample_trace,SecondChance,ProportionalAllocation,6,1,4600,{'trace_kind': 'trace'},0.0046
isolation,0,sample_trace,WSClock,GlobalAllocation,6,0,5900,{'trace_kind': 'trace'},0.0059
isolation,1,sample_trace,WSClock,GlobalAllocation,6,0,6200,{'trace_kind': 'trace'},0.0062
isolation,0,sample_trace,WSClock,GlobalAllocation,6,1,6100,{'trace_kind': 'trace'},0.0061
isolation,1,sample_trace,WSClock,GlobalAllocation,6,1,21600,{'trace_kind': 'trace'},0.0216
isolation,0,sample_trace,WSClock,LocalAllocation,6,0,8800,{'trace_kind': 'trace'},0.0088
isolation,1,sample_trace,WSClock,LocalAllocation,6,0,5400,{'trace_kind': 'trace'},0.0054
isolation,0,sample_trace,WSClock,LocalAllocation,6,1,5400,{'trace_kind': 'trace'},0.0054
isolation,1,sample_trace,WSClock,LocalAllocation,6,1,5200,{'trace_kind': 'trace'},0.0052
isolation,0,sample_trace,WSClock,ProportionalAllocation,6,0,3700,{'trace_kind': 'trace'},0.0037
isolation,1,sample_trace,WSClock,ProportionalAllocation,6,0,4500,{'trace_kind': 'trace'},0.0045
isolation,0,sample_trace,WSClock,ProportionalAllocation,6,1,3500,{'trace_kind': 'trace'},0.0035
isolation,1,sample_trace,WSClock,ProportionalAllocation,6,1,4800,{'trace_kind': 'trace'},0.0048
isolation,0,sample_trace,FIFO,GlobalAllocation,8,0,3500,{'trace_kind': 'trace'},0.0035
isolation,1,sample_trace,FIFO,GlobalAllocation,8,0,3500,{'trace_kind': 'trace'},0.0035
isolation,0,sample_trace,FIFO,GlobalAllocation,8,1,8100,{'trace_kind': 'trace'},0.0081
isolation,1,sample_trace,FIFO,GlobalAllocation,8,1,4900,{'trace_kind': 'trace'},0.0049
isolation,0,sample_trace,FIFO,LocalAllocation,8,0,8300,{'trace_kind': 'trace'},0.0083
isolation,1,sample_trace,FIFO,LocalAllocation,8,0,5600,{'trace_kind': 'trace'},0.0056
isolation,0,sample_trace,FIFO,LocalAllocation,8,1,3600,{'trace_kind': 'trace'},0.0036
isolation,1,sample_trace,FIFO,LocalAllocation,8,1,3100,{'trace_kind': 'trace'},0.0031
isolation,0,sample_trace,FIFO,ProportionalAllocation,8,0,4300,{'trace_kind': 'trace'},0.0043
isolation,1,sample_trace,FIFO,ProportionalAllocation,8,0,4300,{'trace_kind': 'trace'},0.0043
isolation,0,sample_trace,FIFO,ProportionalAllocation,8,1,3800,{'trace_kind': 'trace'},0.0038
isolation,1,sample_trace,FIFO,ProportionalAllocation,8,1,4000,{'trace_kind': 'trace'},0.004
isolation,0,sample_trace,LRU,GlobalAllocation,8,0,5900,{'trace_kind': 'trace'},0.0059
isolation,1,sample_trace,LRU,GlobalAllocation,8,0,6400,{'trace_kind': 'trace'},0.0064
isolation,0,sample_trace,LRU,GlobalAllocation,8,1,4800,{'trace_kind': 'trace'},0.0048
isolation,1,sample_trace,LRU,GlobalAllocation,8,1,5900,{'trace_kind': 'trace'},0.0059
isolation,0,sample_trace,LRU,LocalAllocation,8,0,7900,{'trace_kind': 'trace'},0.0079
isolation,1,sample_trace,LRU,LocalAllocation,8,0,5400,{'trace_kind': 'trace'},0.0054
isolation,0,sample_trace,LRU,LocalAllocation,8,1,5200,{'trace_kind': 'trace'},0.0052
isolation,1,sample_trace,LRU,LocalAllocation,8,1,4800,{'trace_kind': 'trace'},0.0048
isolation,0,sample_trace,LRU,ProportionalAllocation,8,0,5000,{'trace_kind': 'trace'},0.005
isolation,1,sample_trace,LRU,ProportionalAllocation,8,0,5000,{'trace_kind': 'trace'},0.005
isolation,0,sample_trace,LRU,ProportionalAllocation,8,1,5000,{'trace_kind': 'trace'},0.005
isolation,1,sample_trace,LRU,ProportionalAllocation,8,1,5200,{'trace_kind': 'trace'},0.0052
isolation,0,sample_trace,NRU,GlobalAllocation,8,0,3200,{'trace_kind': 'trace'},0.0032
isolation,1,sample_trace,NRU,GlobalAllocation,8,0,3300,{'trace_kind': 'trace'},0.0033
isolation,0,sample_trace,NRU,GlobalAllocation,8,1,6100,{'trace_kind': 'trace'},0.0061
isolation,1,sample_trace,NRU,GlobalAllocation,8,1,5700,{'trace_kind': 'trace'},0.0057
isolation,0,sample_trace,NRU,LocalAllocation,8,0,4700,{'trace_kind': 'trace'},0.0047
isolation,1,sample_trace,NRU,LocalAllocation,8,0,6300,{'trace_kind': 'trace'},0.0063
isolation,0,sample_trace,NRU,LocalAllocation,8,1,5800,{'trace_kind': 'trace'},0.0058
isolation,1,sample_trace,NRU,LocalAllocation,8,1,5200,{'trace_kind': 'trace'},0.0052
isolation,0,sample_trace,NRU,ProportionalAllocation,8,0,4800,{'trace_kind': 'trace'},0.0048
