workload_label,workload_kind,trace_name,algorithm,allocation_policy,memory_frames,repetition_id,process_id,t_isolated_ms,t_shared_ms,slowdown,page_faults,replacements,disk_reads,disk_writes
trace-driven,trace,sample_trace,FIFO,LocalAllocation,8,1,0,0.0034,0.0024,0.7058823529411765,2,0,2,0
trace-driven,trace,sample_trace,FIFO,LocalAllocation,8,1,1,0.0029,0.0023,0.7931034482758621,3,0,3,0
trace-driven,trace,sample_trace,FIFO,ProportionalAllocation,8,0,0,0.0028,0.0031,1.1071428571428572,2,0,2,0
trace-driven,trace,sample_trace,FIFO,ProportionalAllocation,8,0,1,0.003,0.0023,0.7666666666666667,3,0,3,0
trace-driven,trace,sample_trace,FIFO,ProportionalAllocation,8,1,0,0.0025,0.0023,0.92,2,0,2,0
trace-driven,trace,sample_trace,FIFO,ProportionalAllocation,8,1,1,0.0028,0.0023,0.8214285714285714,3,0,3,0
trace-driven,trace,sample_trace,LRU,GlobalAllocation,8,0,0,0.0033,0.004,1.2121212121212122,2,,,
trace-driven,trace,sample_trace,LRU,GlobalAllocation,8,0,1,0.0035,0.0043,1.2285714285714286,3,,,
trace-driven,trace,sample_trace,LRU,GlobalAllocation,8,1,0,0.0033,0.0039,1.1818181818181819,2,,,
trace-driven,trace,sample_trace,LRU,GlobalAllocation,8,1,1,0.0032,0.0058,1.8125,3,,,
trace-driven,trace,sample_trace,LRU,LocalAllocation,8,0,0,0.0044,0.0034,0.7727272727272727,2,0,2,0
trace-driven,trace,sample_trace,LRU,LocalAllocation,8,0,1,0.0028,0.0026,0.9285714285714286,3,0,3,0
trace-driven,trace,sample_trace,LRU,LocalAllocation,8,1,0,0.0033,0.0027,0.8181818181818182,2,0,2,0
trace-driven,trace,sample_trace,LRU,LocalAllocation,8,1,1,0.0027,0.0023,0.8518518518518519,3,0,3,0
trace-driven,trace,sample_trace,LRU,ProportionalAllocation,8,0,0,0.0026,0.0033,1.2692307692307692,2,0,2,0
trace-driven,trace,sample_trace,LRU,ProportionalAllocation,8,0,1,0.0027,0.0026,0.9629629629629629,3,0,3,0
trace-driven,trace,sample_trace,LRU,ProportionalAllocation,8,1,0,0.0024,0.0025,1.0416666666666667,2,0,2,0
trace-driven,trace,sample_trace,LRU,ProportionalAllocation,8,1,1,0.0038,0.0022,0.5789473684210527,3,0,3,0
trace-driven,trace,sample_trace,NRU,GlobalAllocation,8,0,0,0.0031,0.0038,1.2258064516129032,2,,,
trace-driven,trace,sample_trace,NRU,GlobalAllocation,8,0,1,0.0033,0.004,1.2121212121212122,3,,,
trace-driven,trace,sample_trace,NRU,GlobalAllocation,8,1,0,0.0033,0.0033,1.0,2,,,
trace-driven,trace,sample_trace,NRU,GlobalAllocation,8,1,1,0.0033,0.004,1.2121212121212122,3,,,
trace-driven,trace,sample_trace,NRU,LocalAllocation,8,0,0,0.0048,0.0031,0.6458333333333334,2,0,2,0
trace-driven,trace,sample_trace,NRU,LocalAllocation,8,0,1,0.003,0.0025,0.8333333333333334,3,0,3,0
trace-driven,trace,sample_trace,NRU,LocalAllocation,8,1,0,0.003,0.0027,0.9,2,0,2,0
trace-driven,trace,sample_trace,NRU,LocalAllocation,8,1,1,0.0029,0.0024,0.8275862068965517,3,0,3,0
trace-driven,trace,sample_trace,NRU,ProportionalAllocation,8,0,0,0.0027,0.0034,1.2592592592592593,2,0,2,0
trace-driven,trace,sample_trace,NRU,ProportionalAllocation,8,0,1,0.0029,0.0027,0.9310344827586207,3,0,3,0
trace-driven,trace,sample_trace,NRU,ProportionalAllocation,8,1,0,0.0027,0.0031,1.1481481481481481,2,0,2,0
trace-driven,trace,sample_trace,NRU,ProportionalAllocation,8,1,1,0.0028,0.0025,0.8928571428571429,3,0,3,0
trace-driven,trace,sample_trace,SecondChance,GlobalAllocation,8,0,0,0.0032,0.0039,1.21875,2,,,
trace-driven,trace,sample_trace,SecondChance,GlobalAllocation,8,0,1,0.0032,0.0042,1.3125,3,,,
trace-driven,trace,sample_trace,SecondChance,GlobalAllocation,8,1,0,0.0035,0.0034,0.9714285714285714,2,,,
trace-driven,trace,sample_trace,SecondChance,GlobalAllocation,8,1,1,0.003,0.004,1.3333333333333333,3,,,
trace-driven,trace,sample_trace,SecondChance,LocalAllocation,8,0,0,0.0043,0.0035,0.813953488372093,2,0,2,0
trace-driven,trace,sample_trace,SecondChance,LocalAllocation,8,0,1,0.0026,0.0028,1.0769230769230769,3,0,3,0
trace-driven,trace,sample_trace,SecondChance,LocalAllocation,8,1,0,0.003,0.0027,0.9,2,0,2,0
trace-driven,trace,sample_trace,SecondChance,LocalAllocation,8,1,1,0.0025,0.0022,0.88,3,0,3,0
trace-driven,trace,sample_trace,SecondChance,ProportionalAllocation,8,0,0,0.0023,0.0039,1.6956521739130435,2,0,2,0
trace-driven,trace,sample_trace,SecondChance,ProportionalAllocation,8,0,1,0.0028,0.0024,0.8571428571428571,3,0,3,0
trace-driven,trace,sample_trace,SecondChance,ProportionalAllocation,8,1,0,0.0024,0.0026,1.0833333333333333,2,0,2,0
trace-driven,trace,sample_trace,SecondChance,ProportionalAllocation,8,1,1,0.0026,0.0023,0.8846153846153846,3,0,3,0
