mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
shared,0,sample_trace,WSClock,ProportionalAllocation,6,1,4400,{'interleave': 'trace-order'},0.0044
shared,1,sample_trace,WSClock,ProportionalAllocation,6,1,4200,{'interleave': 'trace-order'},0.0042
shared_total,,trace-driven,FIFO,GlobalAllocation,8,0,14300,{'interleave': 'trace-order'},0.0143
shared,0,sample_trace,FIFO,GlobalAllocation,8,0,3800,{'interleave': 'trace-order'},0.0038
shared,1,sample_trace,FIFO,GlobalAllocation,8,0,3800,{'interleave': 'trace-order'},0.0038
shared_total,,trace-driven,FIFO,GlobalAllocation,8,1,20200,{'interleave': 'trace-order'},0.0202
shared,0,sample_trace,FIFO,GlobalAllocation,8,1,5100,{'interleave': 'trace-order'},0.0051
shared,1,sample_trace,FIFO,GlobalAllocation,8,1,5800,{'interleave': 'trace-order'},0.0058
shared_total,,trace-driven,FIFO,LocalAllocation,8,0,19600,{'interleave': 'trace-order'},0.0196
shared,0,sample_trace,FIFO,LocalAllocation,8,0,5300,{'interleave': 'trace-order'},0.0053
shared,1,sample_trace,FIFO,LocalAllocation,8,0,5400,{'interleave': 'trace-order'},0.0054
shared_total,,trace-driven,FIFO,LocalAllocation,8,1,11200,{'interleave': 'trace-order'},0.0112
shared,0,sample_trace,FIFO,LocalAllocation,8,1,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,FIFO,LocalAllocation,8,1,2300,{'interleave': 'trace-order'},0.0023
shared_total,,trace-driven,FIFO,ProportionalAllocation,8,0,17200,{'interleave': 'trace-order'},0.0172
shared,0,sample_trace,FIFO,ProportionalAllocation,8,0,4700,{'interleave': 'trace-order'},0.0047
shared,1,sample_trace,FIFO,ProportionalAllocation,8,0,4200,{'interleave': 'trace-order'},0.0042
shared_total,,trace-driven,FIFO,ProportionalAllocation,8,1,13600,{'interleave': 'trace-order'},0.0136
shared,0,sample_trace,FIFO,ProportionalAllocation,8,1,3400,{'interleave': 'trace-order'},0.0034
shared,1,sample_trace,FIFO,ProportionalAllocation,8,1,3500,{'interleave': 'trace-order'},0.0035
shared_total,,trace-driven,LRU,GlobalAllocation,8,0,25600,{'interleave': 'trace-order'},0.0256
shared,0,sample_trace,LRU,GlobalAllocation,8,0,6600,{'interleave': 'trace-order'},0.0066
shared,1,sample_trace,LRU,GlobalAllocation,8,0,8200,{'interleave': 'trace-order'},0.0082
shared_total,,trace-driven,LRU,GlobalAllocation,8,1,22800,{'interleave': 'trace-order'},0.0228
shared,0,sample_trace,LRU,GlobalAllocation,8,1,5600,{'interleave': 'trace-order'},0.0056
shared,1,sample_trace,LRU,GlobalAllocation,8,1,7400,{'interleave': 'trace-order'},0.0074
shared_total,,trace-driven,LRU,LocalAllocation,8,0,19300,{'interleave': 'trace-order'},0.0193
shared,0,sample_trace,LRU,LocalAllocation,8,0,5700,{'interleave': 'trace-order'},0.0057
shared,1,sample_trace,LRU,LocalAllocation,8,0,5000,{'interleave': 'trace-order'},0.005
shared_total,,trace-driven,LRU,LocalAllocation,8,1,17500,{'interleave': 'trace-order'},0.0175
shared,0,sample_trace,LRU,LocalAllocation,8,1,5000,{'interleave': 'trace-order'},0.005
shared,1,sample_trace,LRU,LocalAllocation,8,1,4300,{'interleave': 'trace-order'},0.0043
shared_total,,trace-driven,LRU,ProportionalAllocation,8,0,22200,{'interleave': 'trace-order'},0.0222
shared,0,sample_trace,LRU,ProportionalAllocation,8,0,6000,{'interleave': 'trace-order'},0.006
shared,1,sample_trace,LRU,ProportionalAllocation,8,0,5000,{'interleave': 'trace-order'},0.005
shared_total,,trace-driven,LRU,ProportionalAllocation,8,1,16800,{'interleave': 'trace-order'},0.0168
shared,0,sample_trace,LRU,ProportionalAllocation,8,1,4500,{'interleave': 'trace-order'},0.0045
shared,1,sample_trace,LRU,ProportionalAllocation,8,1,4500,{'interleave': 'trace-order'},0.0045
shared_total,,trace-driven,NRU,GlobalAllocation,8,0,15000,{'interleave': 'trace-order'},0.015
shared,0,sample_trace,NRU,GlobalAllocation,8,0,3900,{'interleave': 'trace-order'},0.0039
shared,1,sample_trace,NRU,GlobalAllocation,8,0,4200,{'interleave': 'trace-order'},0.0042
shared_total,,trace-driven,NRU,GlobalAllocation,8,1,20400,{'interleave': 'trace-order'},0.0204
shared,0,sample_trace,NRU,GlobalAllocation,8,1,5700,{'interleave': 'trace-order'},0.0057
shared,1,sample_trace,NRU,GlobalAllocation,8,1,6500,{'interleave': 'trace-order'},0.0065
shared_total,,trace-driven,NRU,LocalAllocation,8,0,15100,{'interleave': 'trace-order'},0.0151
shared,0,sample_trace,NRU,LocalAllocation,8,0,4700,{'interleave': 'trace-order'},0.0047
shared,1,sample_trace,NRU,LocalAllocation,8,0,2800,{'interleave': 'trace-order'},0.0028
shared_total,,trace-driven,NRU,LocalAllocation,8,1,19200,{'interleave': 'trace-order'},0.0192
shared,0,sample_trace,NRU,LocalAllocation,8,1,5100,{'interleave': 'trace-order'},0.0051
shared,1,sample_trace,NRU,LocalAllocation,8,1,4600,{'interleave': 'trace-order'},0.0046
shared_total,,trace-driven,NRU,ProportionalAllocation,8,0,17100,{'interleave': 'trace-order'},0.0171
shared,0,sample_trace,NRU,ProportionalAllocation,8,0,4700,{'interleave': 'trace-order'},0.0047
shared,1,sample_trace,NRU,ProportionalAllocation,8,0,3800,{'interleave': 'trace-order'},0.0038
shared_total,,trace-driven,NRU,ProportionalAllocation,8,1,16000,{'interleave': 'trace-order'},0.016
shared,0,sample_trace,NRU,ProportionalAllocation,8,1,4400,{'interleave': 'trace-order'},0.0044
shared,1,sample_trace,NRU,ProportionalAllocation,8,1,3800,{'interleave': 'trace-order'},0.0038
shared_total,,trace-driven,SecondChance,GlobalAllocation,8,0,24700,{'interleave': 'trace-order'},0.0247
shared,0,sample_trace,SecondChance,GlobalAllocation,8,0,7100,{'interleave': 'trace-order'},0.0071
shared,1,sample_trace,SecondChance,GlobalAllocation,8,0,7600,{'interleave': 'trace-order'},0.0076
shared_total,,trace-driven,SecondChance,GlobalAllocation,8,1,27400,{'interleave': 'trace-order'},0.0274
shared,0,sample_trace,SecondChance,GlobalAllocation,8,1,6400,{'interleave': 'trace-order'},0.0064
shared,1,sample_trace,SecondChance,GlobalAllocation,8,1,7600,{'interleave': 'trace-order'},0.0076
shared_total,,trace-driven,SecondChance,LocalAllocation,8,0,11700,{'interleave': 'trace-order'},0.0117
shared,0,sample_trace,SecondChance,LocalAllocation,8,0,3300,{'interleave': 'trace-order'},0.0033
shared,1,sample_trace,SecondChance,LocalAllocation,8,0,2700,{'interleave': 'trace-order'},0.0027
shared_total,,trace-driven,SecondChance,LocalAllocation,8,1,8800,{'interleave': 'trace-order'},0.0088
shared,0,sample_trace,SecondChance,LocalAllocation,8,1,2500,{'interleave': 'trace-order'},0.0025
shared,1,sample_trace,SecondChance,LocalAllocation,8,1,2100,{'interleave': 'trace-order'},0.0021
shared_total,,trace-driven,SecondChance,ProportionalAllocation,8,0,17600,{'interleave': 'trace-order'},0.0176
shared,0,sample_trace,SecondChance,ProportionalAllocation,8,0,4900,{'interleave': 'trace-order'},0.0049
shared,1,sample_trace,SecondChance,ProportionalAllocation,8,0,4500,{'interleave': 'trace-order'},0.0045
shared_total,,trace-driven,SecondChance,ProportionalAllocation,8,1,16000,{'interleave': 'trace-order'},0.016
shared,0,sample_trace,SecondChance,ProportionalAllocation,8,1,4500,{'interleave': 'trace-order'},0.0045
shared,1,sample_trace,SecondChance,ProportionalAllocation,8,1,3900,{'interleave': 'trace-order'},0.0039
shared_total,,trace-driven,WSClock,GlobalAllocation,8,0,16000,{'interleave': 'trace-order'},0.016
shared,0,sample_trace,WSClock,GlobalAllocation,8,0,4000,{'interleave': 'trace-order'},0.004
shared,1,sample_trace,WSClock,GlobalAllocation,8,0,5000,{'interleave': 'trace-order'},0.005
shared_total,,trace-driven,WSClock,GlobalAllocation,8,1,12700,{'interleave': 'trace-order'},0.0127
shared,0,sample_trace,WSClock,GlobalAllocation,8,1,3900,{'interleave': 'trace-order'},0.0039
shared,1,sample_trace,WSClock,GlobalAllocation,8,1,4100,{'interleave': 'trace-order'},0.0041
shared_total,,trace-driven,WSClock,LocalAllocation,8,0,19900,{'interleave': 'trace-order'},0.0199
shared,0,sample_trace,WSClock,LocalAllocation,8,0,5400,{'interleave': 'trace-order'},0.0054
shared,1,sample_trace,WSClock,LocalAllocation,8,0,5600,{'interleave': 'trace-order'},0.0056
shared_total,,trace-driven,WSClock,LocalAllocation,8,1,15700,{'interleave': 'trace-order'},0.0157
shared,0,sample_trace,WSClock,LocalAllocation,8,1,4300,{'interleave': 'trace-order'},0.0043
shared,1,sample_trace,WSClock,LocalAllocation,8,1,4100,{'interleave': 'trace-order'},0.0041
shared_total,,trace-driven,WSClock,ProportionalAllocation,8,0,13000,{'interleave': 'trace-order'},0.013
shared,0,sample_trace,WSClock,ProportionalAllocation,8,0,4100,{'interleave': 'trace-order'},0.0041
shared,1,sample_trace,WSClock,ProportionalAllocation,8,0,2400,{'interleave': 'trace-order'},0.0024
shared_total,,trace-driven,WSClock,ProportionalAllocation,8,1,9500,{'interleave': 'trace-order'},0.0095
shared,0,sample_trace,WSClock,ProportionalAllocation,8,1,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,WSClock,ProportionalAllocation,8,1,2200,{'interleave': 'trace-order'},0.0022
