config_label,workload_kind,workload_label,trace_name,algorithm,allocation_policy,total_frames,process_count,source_file_count,trial_count,page_fault_total,page_fault_rate_mean,page_fault_rate_median,page_fault_rate_std,page_fault_rate_ci_low,page_fault_rate_ci_high,page_faults_mean,page_faults_median,page_faults_std,page_faults_ci_low,page_faults_ci_high,page_faults_sum,page_replacements_mean,disk_reads_mean,disk_writes_mean,total_disk_io_mean,runtime_ms_mean,throughput_mean,worst_case_slowdown_mean,mean_slowdown_mean,aggregate_wss_mean,aggregate_wss_median,aggregate_wss_std,aggregate_wss_ci_low,aggregate_wss_ci_high,aggregate_wss_sum,memory_ratio_to_wss_mean,memory_ratio_to_wss_median,memory_ratio_to_wss_std,memory_ratio_to_wss_ci_low,memory_ratio_to_wss_ci_high,memory_ratio_to_wss_sum,fairness_jains_index_mean,fairness_variance_mean,fairness_cv_mean,fairness_max_ratio_mean,fairness_mean_mean,fairness_std_mean,fairness_min_mean,fairness_max_mean,outlier_trial_count,validation_issue_count,source_files
synthetic | streaming | WSClock | GlobalAllocation | f272 | p2,synthetic,streaming,,WSClock,GlobalAllocation,272,2,1,10,0.0,0.2776666666666667,0.27549999999999997,0.012664912159190049,0.2698168727840224,0.28551646054931096,833.0,826.5,37.99473647757015,809.4506183520671,856.5493816479329,8330.0,561.0,833.0,43.9,876.9,10.868970000000001,289960.56225354254,16.625338399817966,14.828506837586685,340.0,340.0,0.0,340.0,340.0,3400.0,0.8,0.8,0.0,0.8,0.8,8.0,0.9778863735825561,13.528607952127384,0.11166442629830785,1.287900559341863,14.828506837586685,1.7968315622312823,13.031675275355404,16.625338399817966,0,20,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_GlobalAllocation_p2_f272.json
synthetic | streaming | WSClock | GlobalAllocation | f2746 | p8,synthetic,streaming,,WSClock,GlobalAllocation,2746,8,1,10,0.0,0.15298333333333333,0.15295833333333334,0.0002260776661041761,0.15284320894414843,0.15312345772251823,1835.8,1835.5,2.7129319932501073,1834.118507329781,1837.4814926702188,18358.0,0.0,1835.8,0.0,1835.8,22.47838,536896.4432729001,6.180505518985757,5.402763246545569,1828.7,1830.5,3.925557285278104,1826.2669143870387,1831.1330856129614,18287.0,1.5016200988079977,1.5001366866324652,0.003228767088509198,1.4996188882333574,1.503621309382638,15.016200988079978,0.9714421574931438,0.7088312053029904,0.13350483669146207,1.618590735453713,5.402763246545569,0.6953607332249198,4.019858898906715,6.180505518985757,2,22,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_GlobalAllocation_p8_f2746.json
synthetic | streaming | WSClock | GlobalAllocation | f340 | p2,synthetic,streaming,,WSClock,GlobalAllocation,340,2,1,10,0.0,0.11333333333333333,0.11333333333333333,0.0,0.11333333333333333,0.11333333333333333,340.0,340.0,0.0,340.0,340.0,3400.0,0.0,340.0,0.0,340.0,2.0124,1490846.5620493027,2.4929361505426106,2.325652131827269,340.0,340.0,0.0,340.0,340.0,3400.0,1.0,1.0,0.0,1.0,1.0,10.0,0.9946136265990053,0.058361308799944174,0.07202198718485195,1.1558161045242386,2.325652131827269,0.1672840187153418,2.1583681131119272,2.4929361505426106,0,20,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_GlobalAllocation_p2_f340.json
synthetic | streaming | WSClock | GlobalAllocation | f408 | p2,synthetic,streaming,,WSClock,GlobalAllocation,408,2,1,10,0.0,0.11333333333333333,0.11333333333333333,0.0,0.11333333333333333,0.11333333333333333,340.0,340.0,0.0,340.0,340.0,3400.0,0.0,340.0,0.0,340.0,2.04738,1466317.8047245366,2.5672906971995983,2.3691753442516705,340.0,340.0,0.0,340.0,340.0,3400.0,1.2,1.2,0.0,1.2,1.2,12.0,0.9928117344571875,0.08152262428351838,0.08359339295177852,1.1831237264711474,2.3691753442516705,0.19811535294792787,2.1710599913037427,2.5672906971995983,1,21,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_GlobalAllocation_p2_f408.json
synthetic | streaming | WSClock | GlobalAllocation | f510 | p2,synthetic,streaming,,WSClock,GlobalAllocation,510,2,1,10,0.0,0.11333333333333333,0.11333333333333333,0.0,0.11333333333333333,0.11333333333333333,340.0,340.0,0.0,340.0,340.0,3400.0,0.0,340.0,0.0,340.0,2.22351,1418191.1099582296,2.4785360205181535,2.3149932305348306,340.0,340.0,0.0,340.0,340.0,3400.0,1.5,1.5,0.0,1.5,1.5,15.0,0.9947128055154933,0.056689029368139195,0.07071731435169402,1.1529977887876972,2.3149932305348306,0.1635427899833226,2.1514504405515082,2.4785360205181535,2,22,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_GlobalAllocation_p2_f510.json
synthetic | streaming | WSClock | GlobalAllocation | f605 | p4,synthetic,streaming,,WSClock,GlobalAllocation,605,4,1,10,0.0,0.27158333333333334,0.26983333333333337,0.008741106591527433,0.26616553933782394,0.27700112732884274,1629.5,1619.0,52.44663954916464,1596.9932360269436,1662.0067639730564,16295.0,1024.5,1629.5,16.3,1645.8,19.56203,325320.75702120847,15.372039805092768,12.035423537577191,759.0,760.0,1.5491933384829668,758.039800020829,759.960199979171,7590.0,0.7971047810661888,0.7960526315789473,0.0016323555946879081,0.7960930365866044,0.7981165255457732,7.971047810661887,0.9656131805809548,8.562487112008798,0.1810775265836683,1.6519166027190524,12.035423537577191,2.2405456321555084,9.440962319209769,15.372039805092768,1,21,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_GlobalAllocation_p4_f605.json
synthetic | streaming | WSClock | GlobalAllocation | f756 | p4,synthetic,streaming,,WSClock,GlobalAllocation,756,4,1,10,0.0,0.12781666666666666,0.12775,0.0007433034373659301,0.12735596242314376,0.12827737091018956,766.9,766.5,4.459820624195552,764.1357745388626,769.6642254611373,7669.0,10.9,766.9,0.0,766.9,5.9013599999999995,1016867.4279213037,3.5367159076283166,3.3534257622963297,759.0,760.0,1.5491933384829668,758.039800020829,759.960199979171,7590.0,0.9960515941917996,0.9947368421052631,0.002039769966254653,0.9947873316685504,0.9973158567150487,9.960515941917995,0.9964797066466824,0.048427401019763845,0.0556487499627955,1.1573856792940058,3.3534257622963297,0.1867233838455252,3.0573470335717348,3.5367159076283166,0,20,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_GlobalAllocation_p4_f756.json
synthetic | streaming | WSClock | GlobalAllocation | f907 | p4,synthetic,streaming,,WSClock,GlobalAllocation,907,4,1,10,0.0,0.12661666666666668,0.12666666666666668,0.0001067187372905535,0.12655052170801104,0.12668281162532233,759.7,760.0,0.6403124237432849,759.3031302480663,760.0968697519338,7597.0,0.0,759.7,0.0,759.7,6.32919,990408.4246418223,3.4422649224202457,3.2604461349497806,759.0,760.0,1.5491933384829668,758.039800020829,759.960199979171,7590.0,1.1949984073174102,1.193421052631579,0.0024471843378213835,1.1934816267504962,1.1965151878843243,11.949984073174104,0.9969564215463593,0.04049550815274737,0.052912054276878895,1.1481689689031906,3.2604461349497806,0.17245940810076227,2.9992939698096657,3.4422649224202457,2,22,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_GlobalAllocation_p4_f907.json
synthetic | streaming | WSClock | LocalAllocation | f1134 | p4,synthetic,streaming,,WSClock,LocalAllocation,1134,4,1,10,0.0,0.12661666666666668,0.12666666666666668,0.0001067187372905535,0.12655052170801104,0.12668281162532233,759.7,760.0,0.6403124237432849,759.3031302480663,760.0968697519338,7597.0,0.0,759.7,0.0,759.7,3.20814,1970378.936506236,1.6426427966782025,1.492321591472414,759.0,760.0,1.5491933384829668,758.039800020829,759.960199979171,7590.0,1.4940773912876995,1.4921052631578948,0.003059654949381958,1.4921809975028257,1.4959737850725732,14.940773912876994,0.9939269793444467,0.05281718656527131,0.05455509576025793,1.1609832042830792,1.492321591472414,0.09378940418488724,1.4101358844231524,1.6426427966782025,2,22,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_LocalAllocation_p4_f1134.json
synthetic | streaming | WSClock | LocalAllocation | f1465 | p8,synthetic,streaming,,WSClock,LocalAllocation,1465,8,1,10,0.0,0.274225,0.27320833333333333,0.00650085998584461,0.27019572523619667,0.2782542747638033,3290.7,3278.5,78.0103198301353,3242.34870283436,3339.0512971656394,32907.0,1852.8,3290.7,142.0,3432.7,24.9795,489651.4956144522,12.95004787556756,5.6026381403698275,1828.7,1830.5,3.925557285278104,1826.2669143870387,1831.1330856129614,18287.0,0.8011192442657381,0.8003278390082161,0.0017225578239861282,0.8000515918652108,0.8021868966662654,8.01119244265738,0.6792308743608034,20.43951301341624,0.7434292330029565,8.578031411914514,5.6026381403698275,4.174216521579327,1.5090850392422555,12.95004787556756,2,22,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_LocalAllocation_p8_f1465.json
synthetic | streaming | WSClock | LocalAllocation | f1831 | p8,synthetic,streaming,,WSClock,LocalAllocation,1831,8,1,10,0.0,0.192125,0.19279166666666667,0.003760956217063242,0.18979393518608625,0.19445606481391373,2305.5,2313.5,45.13147460475893,2277.527222233035,2333.472777766965,23055.0,630.7,2305.5,1.1,2306.6,8.03929,1495670.6607391,2.512817253544265,1.74390151246011,1828.7,1830.5,3.925557285278104,1826.2669143870387,1831.1330856129614,18287.0,1.0012623455635266,1.000273224043716,0.002152903328135583,0.9999279622561098,1.0025967288709434,10.012623455635266,0.96543592893351,0.17912446212372904,0.2197076486275684,1.8301956751148936,1.74390151246011,0.3849185377136967,1.380581557188148,2.512817253544265,0,20,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_LocalAllocation_p8_f1831.json
synthetic | streaming | WSClock | LocalAllocation | f2197 | p8,synthetic,streaming,,WSClock,LocalAllocation,2197,8,1,10,0.0,0.15805833333333333,0.1579583333333333,0.0012013013776733979,0.1573137590254231,0.15880290764124355,1896.7,1895.5,14.415616532080756,1887.7651083050773,1905.6348916949228,18967.0,90.0,1896.7,0.0,1896.7,6.74043,1781663.2113191488,1.6394112497449012,1.456419902129596,1828.7,1830.5,3.925557285278104,1826.2669143870387,1831.1330856129614,18287.0,1.2014054468613151,1.2002186090792155,0.0025832488322850285,1.199804332647009,1.2030065610756213,12.014054468613152,0.9961067386546776,0.010256197978787752,0.06200777860309501,1.2302109815693962,1.456419902129596,0.0903733738741185,1.3353710836772532,1.6394112497449012,1,21,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_LocalAllocation_p8_f2197.json
synthetic | streaming | WSClock | LocalAllocation | f272 | p2,synthetic,streaming,,WSClock,LocalAllocation,272,2,1,10,0.0,0.28213333333333335,0.28300000000000003,0.012179399729780525,0.27458446317210317,0.28968220349456353,846.4,849.0,36.538199189341555,823.7533895163095,869.0466104836904,8464.0,574.4,846.4,93.5,939.9,8.357240000000001,363522.88467854774,13.851957742672742,10.857313293340273,340.0,340.0,0.0,340.0,340.0,3400.0,0.8,0.8,0.0,0.8,0.8,8.0,0.915417123135001,23.17480607466263,0.2731863569001619,1.8566915999161655,10.857313293340273,2.9946444493324695,7.862668844007803,13.851957742672742,0,20,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_LocalAllocation_p2_f272.json
synthetic | streaming | WSClock | LocalAllocation | f2746 | p8,synthetic,streaming,,WSClock,LocalAllocation,2746,8,1,10,0.0,0.15298333333333333,0.15295833333333334,0.0002260776661041761,0.15284320894414843,0.15312345772251823,1835.8,1835.5,2.7129319932501073,1834.118507329781,1837.4814926702188,18358.0,0.0,1835.8,0.0,1835.8,6.70536,1812414.5932351446,1.5648312891405944,1.450431315671034,1828.7,1830.5,3.925557285278104,1826.2669143870387,1831.1330856129614,18287.0,1.5016200988079977,1.5001366866324652,0.003228767088509198,1.4996188882333574,1.503621309382638,15.016200988079978,0.9937189766289618,0.012744251453648518,0.06281591745078519,1.2334904929119839,1.450431315671034,0.09247099549124906,1.2778371532341728,1.5648312891405944,1,21,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_LocalAllocation_p8_f2746.json
synthetic | streaming | WSClock | LocalAllocation | f340 | p2,synthetic,streaming,,WSClock,LocalAllocation,340,2,1,10,0.0,0.13526666666666667,0.13383333333333333,0.005037194986630288,0.1321445808681446,0.13838875246518875,405.8,401.5,15.111584959890871,396.43374260443375,415.1662573955663,4058.0,75.8,405.8,1.1,406.9,1.6592500000000001,1840362.0457939473,2.0216775906482285,1.7207988958699512,340.0,340.0,0.0,340.0,340.0,3400.0,1.0,1.0,0.0,1.0,1.0,10.0,0.9689684362540321,0.353618362188855,0.15795166617879539,1.420196558666438,1.7207988958699512,0.3008786947782775,1.4199202010916736,2.0216775906482285,1,21,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_LocalAllocation_p2_f340.json
synthetic | streaming | WSClock | LocalAllocation | f408 | p2,synthetic,streaming,,WSClock,LocalAllocation,408,2,1,10,0.0,0.11333333333333333,0.11333333333333333,0.0,0.11333333333333333,0.11333333333333333,340.0,340.0,0.0,340.0,340.0,3400.0,0.0,340.0,0.0,340.0,1.41865,2120878.212527725,1.5246955184461717,1.5082248466414523,340.0,340.0,0.0,340.0,340.0,3400.0,1.2,1.2,0.0,1.2,1.2,12.0,0.9998202240123325,0.0007790344831274437,0.011073856630268327,1.022515146468357,1.5082248466414523,0.01647067180471933,1.4917541748367331,1.5246955184461717,2,22,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_LocalAllocation_p2_f408.json
synthetic | streaming | WSClock | LocalAllocation | f510 | p2,synthetic,streaming,,WSClock,LocalAllocation,510,2,1,10,0.0,0.11333333333333333,0.11333333333333333,0.0,0.11333333333333333,0.11333333333333333,340.0,340.0,0.0,340.0,340.0,3400.0,0.0,340.0,0.0,340.0,1.40161,2143053.4513266147,1.5337106772532803,1.4793889598872705,340.0,340.0,0.0,340.0,340.0,3400.0,1.5,1.5,0.0,1.5,1.5,15.0,0.9982650188814862,0.00800420337187825,0.036392908692763404,1.076490404576046,1.4793889598872705,0.054321717366009804,1.4250672425212607,1.5337106772532803,1,21,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_LocalAllocation_p2_f510.json
synthetic | streaming | WSClock | LocalAllocation | f605 | p4,synthetic,streaming,,WSClock,LocalAllocation,605,4,1,10,0.0,0.26985,0.26825,0.008466748687266755,0.2646022547953113,0.27509774520468866,1619.1,1609.5,50.800492123600534,1587.6135287718675,1650.5864712281323,16191.0,1014.1,1619.1,141.4,1760.5,15.49615,390819.553430635,14.287056643185577,9.180633865186616,759.0,760.0,1.5491933384829668,758.039800020829,759.960199979171,7590.0,0.7971047810661888,0.7960526315789473,0.0016323555946879081,0.7960930365866044,0.7981165255457732,7.971047810661887,0.6003569683823701,28.66532335514883,0.5000864772313847,6.181871674405049,9.180633865186616,4.594919368155516,2.396579597518839,14.287056643185577,0,20,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_LocalAllocation_p4_f605.json
synthetic | streaming | WSClock | LocalAllocation | f756 | p4,synthetic,streaming,,WSClock,LocalAllocation,756,4,1,10,0.0,0.15576666666666666,0.15575,0.0034003267816817575,0.15365912229254572,0.1578742110407876,934.6,934.5,20.401960690090547,921.9547337552743,947.2452662447257,9346.0,216.6,934.6,0.1,934.7,3.39311,1770715.1571366764,2.233220190989432,1.7058054740216229,759.0,760.0,1.5491933384829668,758.039800020829,759.960199979171,7590.0,0.9960515941917996,0.9947368421052631,0.002039769966254653,0.9947873316685504,0.9973158567150487,9.960515941917995,0.9668507507557722,0.16346680281681233,0.20490477958218742,1.6485632937942631,1.7058054740216229,0.3383320418918019,1.4009023494253414,2.233220190989432,0,20,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_LocalAllocation_p4_f756.json
synthetic | streaming | WSClock | LocalAllocation | f907 | p4,synthetic,streaming,,WSClock,LocalAllocation,907,4,1,10,0.0,0.12661666666666668,0.12666666666666668,0.0001067187372905535,0.12655052170801104,0.12668281162532233,759.7,760.0,0.6403124237432849,759.3031302480663,760.0968697519338,7597.0,0.0,759.7,0.0,759.7,2.96592,2034378.511674955,1.5823010083341813,1.454315024411584,759.0,760.0,1.5491933384829668,758.039800020829,759.960199979171,7590.0,1.1949984073174102,1.193421052631579,0.0024471843378213835,1.1934816267504962,1.1965151878843243,11.949984073174104,0.988676651626246,0.04678277599612238,0.0557737533903993,1.22038691938898,1.454315024411584,0.08702350720013843,1.3503623440213368,1.5823010083341813,1,21,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_LocalAllocation_p4_f907.json
synthetic | streaming | WSClock | ProportionalAllocation | f1134 | p4,synthetic,streaming,,WSClock,ProportionalAllocation,1134,4,1,10,0.0,0.12661666666666668,0.12666666666666668,0.0001067187372905535,0.12655052170801104,0.12668281162532233,759.7,760.0,0.6403124237432849,759.3031302480663,760.0968697519338,7597.0,0.0,759.7,0.0,759.7,2.92199,2053958.3627989283,1.5074514423010488,1.4349590421258218,759.0,760.0,1.5491933384829668,758.039800020829,759.960199979171,7590.0,1.4940773912876995,1.4921052631578948,0.003059654949381958,1.4921809975028257,1.4959737850725732,14.940773912876994,0.9851584344637615,0.018780420121475412,0.05372478211584049,1.1981374153620974,1.4349590421258218,0.07276461284471127,1.323680420377316,1.5074514423010488,0,20,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_ProportionalAllocation_p4_f1134.json
synthetic | streaming | WSClock | ProportionalAllocation | f1465 | p8,synthetic,streaming,,WSClock,ProportionalAllocation,1465,8,1,10,0.0,0.28949166666666665,0.29033333333333333,0.005529020658710229,0.28606474415838345,0.29291858917494984,3473.9,3484.0,66.3482479045227,3432.776929900602,3515.023070099398,34739.0,2008.9,3473.9,143.7,3617.6,21.27982,570846.5446890685,13.431116677065498,5.689038906728802,1828.7,1830.5,3.925557285278104,1826.2669143870387,1831.1330856129614,18287.0,0.8011192442657381,0.8003278390082161,0.0017225578239861282,0.8000515918652108,0.8021868966662654,8.01119244265738,0.7531280670007284,18.34000107200343,0.6814796970229718,6.463992290753087,5.689038906728802,3.9232036783994366,2.083445407068058,13.431116677065498,0,20,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_ProportionalAllocation_p8_f1465.json
synthetic | streaming | WSClock | ProportionalAllocation | f1831 | p8,synthetic,streaming,,WSClock,ProportionalAllocation,1831,8,1,10,0.0,0.15410833333333332,0.15379166666666666,0.0010980095627998855,0.15342777995555903,0.1547888867111076,1849.3,1845.5,13.17611475359865,1841.1333594667085,1857.4666405332914,18493.0,20.6,1849.3,0.0,1849.3,6.5205,1847954.339960592,1.581866695116902,1.4243343702562512,1828.7,1830.5,3.925557285278104,1826.2669143870387,1831.1330856129614,18287.0,1.0012623455635266,1.000273224043716,0.002152903328135583,0.9999279622561098,1.0025967288709434,10.012623455635266,0.9777220966550026,0.027241225568603623,0.09038710175977281,1.3839290004168563,1.4243343702562512,0.12563732264826086,1.2079033320423438,1.581866695116902,2,22,results\raw\campaign_20260404_140330_266\synthetic_streaming\multiproc_streaming_WSClock_ProportionalAllocation_p8_f1831.json
