workload_label,workload_kind,trace_name,algorithm,allocation_policy,memory_frames,repetition_id,process_id,t_isolated_ms,t_shared_ms,slowdown,page_faults,replacements,disk_reads,disk_writes
high_locality,synthetic,,LRU,LocalAllocation,131,4,1,0.3031,0.5002,1.650280435499835,91,26,91,12
high_locality,synthetic,,LRU,LocalAllocation,131,5,0,0.3036,0.4825,1.589262187088274,66,0,66,0
high_locality,synthetic,,LRU,LocalAllocation,131,5,1,0.297,0.4853,1.634006734006734,75,10,75,2
high_locality,synthetic,,LRU,LocalAllocation,131,6,0,0.3047,0.525,1.7230062356416147,73,7,73,5
high_locality,synthetic,,LRU,LocalAllocation,131,6,1,0.2968,0.5312,1.789757412398922,75,10,75,5
high_locality,synthetic,,LRU,LocalAllocation,131,7,0,0.2955,0.4557,1.5421319796954314,69,3,69,2
high_locality,synthetic,,LRU,LocalAllocation,131,7,1,0.3022,0.4726,1.5638649900727994,85,20,85,7
high_locality,synthetic,,WSClock,GlobalAllocation,131,0,0,0.2653,0.6029,2.2725216735770823,72,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,0,1,0.2913,0.7248,2.4881565396498457,77,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,1,0,0.2641,0.5958,2.2559636501325255,69,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,1,1,0.2719,0.7134,2.6237587348289813,79,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,2,0,0.2681,0.5841,2.1786646773591944,69,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,2,1,0.2704,0.727,2.6886094674556213,82,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,3,0,0.2835,0.5993,2.1139329805996474,67,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,3,1,0.2663,0.7059,2.650769808486669,74,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,4,0,0.2621,0.5808,2.2159481114078594,66,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,4,1,0.2736,0.7185,2.62609649122807,84,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,5,0,0.2662,0.5862,2.2021036814425243,67,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,5,1,0.2668,0.6979,2.615817091454273,72,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,6,0,0.2669,0.6001,2.248407643312102,74,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,6,1,0.2696,0.7389,2.740727002967359,77,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,7,0,0.2626,0.5967,2.272277227722772,70,,,
high_locality,synthetic,,WSClock,GlobalAllocation,131,7,1,0.2713,0.7246,2.670844084039808,83,,,
high_locality,synthetic,,WSClock,LocalAllocation,131,0,0,0.2676,0.4348,1.6248131539611361,70,4,70,0
high_locality,synthetic,,WSClock,LocalAllocation,131,0,1,0.267,0.4456,1.6689138576779026,79,14,79,0
high_locality,synthetic,,WSClock,LocalAllocation,131,1,0,0.2641,0.4289,1.6240060583112457,68,2,68,0
high_locality,synthetic,,WSClock,LocalAllocation,131,1,1,0.2694,0.4428,1.643652561247216,79,14,79,0
high_locality,synthetic,,WSClock,LocalAllocation,131,2,0,0.2855,0.4269,1.4952714535901925,68,2,68,0
high_locality,synthetic,,WSClock,LocalAllocation,131,2,1,0.2727,0.4522,1.6582324899156582,84,19,84,0
high_locality,synthetic,,WSClock,LocalAllocation,131,3,0,0.2642,0.4334,1.6404239212717637,66,0,66,0
high_locality,synthetic,,WSClock,LocalAllocation,131,3,1,0.2703,0.4489,1.6607473177950425,75,10,75,0
high_locality,synthetic,,WSClock,LocalAllocation,131,4,0,0.2631,0.4433,1.684910680349677,66,0,66,0
high_locality,synthetic,,WSClock,LocalAllocation,131,4,1,0.2859,0.4848,1.695697796432319,93,28,93,0
high_locality,synthetic,,WSClock,LocalAllocation,131,5,0,0.2622,0.4297,1.6388253241800153,66,0,66,0
high_locality,synthetic,,WSClock,LocalAllocation,131,5,1,0.2648,0.4493,1.6967522658610272,75,10,75,0
high_locality,synthetic,,WSClock,LocalAllocation,131,6,0,0.4739,0.9162,1.9333192656678624,74,8,74,0
high_locality,synthetic,,WSClock,LocalAllocation,131,6,1,0.5448,1.4526,2.6662995594713657,77,12,77,0
high_locality,synthetic,,WSClock,LocalAllocation,131,7,0,0.4307,1.1712,2.7192941722776873,69,3,69,0
high_locality,synthetic,,WSClock,LocalAllocation,131,7,1,0.2801,1.9785,7.0635487325955015,84,19,84,0
high_locality,synthetic,,FIFO,GlobalAllocation,157,0,0,0.1836,0.4471,2.435185185185185,70,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,0,1,0.1855,0.5597,3.0172506738544476,76,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,1,0,0.3302,0.7806,2.364021804966687,68,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,1,1,0.3578,0.8995,2.5139742873113473,75,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,2,0,0.1817,0.4666,2.5679691799669784,68,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,2,1,0.186,0.5683,3.0553763440860213,79,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,3,0,0.1805,0.4534,2.51191135734072,66,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,3,1,0.1837,0.5431,2.9564507348938487,73,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,4,0,0.2042,0.4669,2.2864838393731635,66,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,4,1,0.2972,0.5589,1.8805518169582773,82,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,5,0,0.2342,0.8989,3.8381725021349276,66,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,5,1,0.2335,2.8462,12.189293361884369,72,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,6,0,0.1871,0.5202,2.780331373597007,73,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,6,1,0.1857,0.637,3.4302638664512655,75,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,7,0,0.3347,0.8778,2.622647146698536,69,,,
high_locality,synthetic,,FIFO,GlobalAllocation,157,7,1,0.1846,1.0584,5.733477789815818,80,,,
high_locality,synthetic,,FIFO,LocalAllocation,157,0,0,0.1815,0.3327,1.8330578512396694,70,0,70,0
high_locality,synthetic,,FIFO,LocalAllocation,157,0,1,0.1829,0.3354,1.8337889557135048,76,0,76,0
high_locality,synthetic,,FIFO,LocalAllocation,157,1,0,0.2003,0.3317,1.656015976035946,68,0,68,0
high_locality,synthetic,,FIFO,LocalAllocation,157,1,1,0.1834,0.3344,1.8233369683751364,75,0,75,0
high_locality,synthetic,,FIFO,LocalAllocation,157,2,0,0.1787,0.3388,1.8959149412423055,68,0,68,0
high_locality,synthetic,,FIFO,LocalAllocation,157,2,1,0.1855,0.346,1.8652291105121295,82,4,82,4
high_locality,synthetic,,FIFO,LocalAllocation,157,3,0,0.1799,0.3351,1.8627015008337966,66,0,66,0
high_locality,synthetic,,FIFO,LocalAllocation,157,3,1,0.1835,0.3387,1.8457765667574932,73,0,73,0
high_locality,synthetic,,FIFO,LocalAllocation,157,4,0,0.1817,0.3322,1.8282883874518436,66,0,66,0
high_locality,synthetic,,FIFO,LocalAllocation,157,4,1,0.1873,0.3488,1.8622530699412707,96,18,96,18
high_locality,synthetic,,FIFO,LocalAllocation,157,5,0,0.1806,0.3221,1.783499446290144,66,0,66,0
